id,death_risk,centerX,centerY
0,0.056381915253633515,0.0,0.07734525958066968
1,0.944747030004758,1.0,0.0
2,0.46711085346115544,0.4622067933512375,1.0
3,0.1887399497793211,0.14867211599318989,0.31841276132788665
4,0.6621443563432836,0.6817934925811716,0.6944042017156699
5,0.8232688797501759,0.8632592750994266,0.12817150213283085
6,0.29218045112781954,0.2653592503381908,0.6032604916250974
7,0.11667211550024051,0.06736650124122145,0.06309792780121341
